order_id,user_id,restaurant_id,timestamp,amount,rating,items_count
FO037119,U0230,R0156,2026-01-02T13:09:00,244.0,4,2
FO037120,U0219,R0009,2025-12-28T20:06:00,417.0,4,5
FO037121,U0046,R0163,2025-11-19T11:40:00,760.0,3,5
FO037122,U0449,R0065,2025-12-21T21:23:00,188.0,5,1
FO037123,U0313,R0028,2025-11-21T20:25:00,476.0,5,2
FO037124,U0485,R0031,2025-11-16T12:33:00,504.0,3,5
FO037125,U0024,R0128,2025-12-01T12:38:00,682.0,3,4
FO037126,U0243,R0133,2026-03-26T10:33:00,203.0,3,3
FO037127,U0289,R0098,2025-11-26T11:58:00,361.0,4,3
FO037128,U0394,R0106,2025-11-19T19:47:00,688.0,3,4
FO037129,U0224,R0066,2025-11-13T22:00:00,284.0,4,5
FO037130,U0339,R0134,2026-02-11T12:34:00,264.0,0,3
FO037131,U0497,R0092,2025-11-18T20:33:00,112.0,3,5
FO037132,U0469,R0091,2025-10-16T13:32:00,153.0,3,5
FO037133,U0027,R0095,2026-01-05T20:38:00,301.0,5,5
FO037134,U0462,R0020,2026-01-28T19:50:00,423.0,5,4
FO037135,U0110,R0149,2025-12-15T13:34:00,676.0,4,2
FO037136,U0331,R0065,2025-11-02T20:33:00,573.0,5,1
FO037137,U0053,R0081,2025-11-26T12:32:00,715.0,4,3
FO037138,U0251,R0198,2026-03-21T14:10:00,696.0,3,4
FO037139,U0415,R0101,2026-03-22T16:01:00,111.0,0,2
FO037140,U0419,R0149,2026-01-16T20:27:00,676.0,4,3
FO037141,U0041,R0098,2025-10-12T21:56:00,382.0,3,4
FO037142,U0029,R0005,2026-01-20T12:24:00,207.0,5,2
FO037143,U0073,R0188,2026-01-31T19:31:00,278.0,3,5
FO037144,U0229,R0012,2026-03-22T20:53:00,772.0,3,4
FO037145,U0116,R0130,2025-10-11T12:13:00,392.0,4,4
FO037146,U0294,R0068,2025-10-23T11:29:00,582.0,3,3
FO037147,U0223,R0191,2025-12-26T14:51:00,148.0,4,4
FO037148,U0271,R0018,2026-01-19T19:09:00,400.0,5,3
FO037149,U0070,R0083,2026-03-22T16:13:00,137.0,5,5
FO037150,U0268,R0026,2025-12-31T13:22:00,282.0,4,1
FO037151,U0267,R0040,2025-12-30T12:32:00,147.0,5,2
FO037152,U0141,R0173,2026-02-02T22:47:00,408.0,5,5
FO037153,U0362,R0146,2026-01-10T13:31:00,748.0,4,5
FO037154,U0358,R0108,2025-12-01T21:59:00,474.0,0,3
FO037155,U0302,R0096,2026-01-08T13:45:00,625.0,4,1
FO037156,U0091,R0151,2025-10-15T11:14:00,216.0,4,4
FO037157,U0237,R0192,2026-03-12T12:21:00,530.0,5,2
FO037158,U0422,R0161,2025-11-12T20:56:00,213.0,0,5
FO037159,U0007,R0137,2025-10-29T11:25:00,788.0,4,3
FO037160,U0499,R0087,2026-02-19T12:06:00,237.0,5,2
FO037161,U0315,R0105,2026-01-07T13:19:00,430.0,4,3
FO037162,U0098,R0032,2025-11-26T20:01:00,540.0,0,2
FO037163,U0186,R0144,2025-11-06T21:19:00,134.0,5,5
FO037164,U0429,R0135,2025-12-17T14:32:00,459.0,0,3
FO037165,U0236,R0019,2025-11-06T20:28:00,101.0,5,1
FO037166,U0386,R0113,2026-03-25T20:47:00,576.0,4,5
FO037167,U0141,R0087,2025-10-24T11:43:00,527.0,3,3
FO037168,U0460,R0020,2025-10-31T20:23:00,625.0,4,5
FO037169,U0145,R0118,2025-10-12T11:40:00,220.0,5,2
FO037170,U0178,R0144,2025-10-16T21:30:00,688.0,0,3
FO037171,U0177,R0062,2026-01-02T19:49:00,598.0,0,5
FO037172,U0393,R0006,2025-12-09T19:37:00,494.0,4,4
FO037173,U0371,R0020,2025-10-18T13:04:00,717.0,0,4
FO037174,U0132,R0003,2025-12-11T20:32:00,463.0,4,2
FO037175,U0317,R0143,2025-11-23T19:25:00,358.0,4,1
FO037176,U0182,R0126,2026-01-09T10:39:00,766.0,4,3
FO037177,U0386,R0177,2026-03-09T11:56:00,391.0,4,2
FO037178,U0078,R0107,2026-01-12T19:28:00,106.0,0,1
FO037179,U0270,R0062,2025-12-13T13:06:00,196.0,0,2
FO037180,U0199,R0182,2026-03-06T19:02:00,375.0,0,2
FO037181,U0073,R0144,2026-03-16T19:43:00,387.0,5,4
FO037182,U0309,R0163,2026-01-20T13:00:00,246.0,5,5
FO037183,U0335,R0101,2026-01-10T11:08:00,302.0,3,1
FO037184,U0069,R0155,2026-01-02T11:26:00,389.0,4,3
FO037185,U0415,R0085,2025-12-11T21:09:00,757.0,0,1
FO037186,U0338,R0125,2026-02-25T19:11:00,628.0,0,1
FO037187,U0111,R0130,2025-12-15T21:53:00,514.0,4,5
FO037188,U0147,R0175,2025-10-08T12:27:00,339.0,3,5
FO037189,U0261,R0102,2025-12-24T21:36:00,680.0,5,3
FO037190,U0063,R0080,2026-02-20T19:26:00,171.0,5,4
FO037191,U0060,R0017,2026-03-02T11:40:00,479.0,4,1
FO037192,U0238,R0048,2025-12-23T12:47:00,494.0,4,1
FO037193,U0472,R0033,2025-10-20T14:44:00,270.0,5,4
FO037194,U0432,R0093,2025-11-17T13:10:00,227.0,4,3
FO037195,U0274,R0172,2026-01-07T12:45:00,559.0,5,4
FO037196,U0343,R0132,2026-02-13T13:46:00,680.0,4,1
FO037197,U0218,R0071,2025-12-21T12:16:00,735.0,0,5
FO037198,U0446,R0051,2025-12-01T21:08:00,518.0,3,4
FO037199,U0109,R0196,2025-12-16T21:47:00,197.0,4,5
FO037200,U0082,R0145,2025-11-16T20:44:00,576.0,4,3
FO037201,U0357,R0116,2026-03-05T19:17:00,749.0,5,5
FO037202,U0305,R0171,2026-02-15T11:21:00,347.0,4,2
FO037203,U0228,R0086,2026-01-12T19:01:00,768.0,4,2
FO037204,U0011,R0107,2025-11-12T20:30:00,563.0,5,3
FO037205,U0376,R0084,2025-10-10T12:31:00,656.0,0,2
FO037206,U0274,R0172,2026-02-06T21:20:00,143.0,4,3
FO037207,U0341,R0103,2026-02-02T13:11:00,484.0,0,1
FO037208,U0283,R0083,2025-11-14T08:43:00,203.0,4,1
FO037209,U0233,R0103,2026-01-02T16:47:00,200.0,0,3
FO037210,U0247,R0153,2025-12-20T11:43:00,571.0,0,5
FO037211,U0291,R0162,2025-11-22T12:45:00,123.0,0,2
FO037212,U0330,R0148,2025-11-05T09:56:00,162.0,4,5
FO037213,U0257,R0109,2026-01-23T13:40:00,565.0,0,2
FO037214,U0041,R0053,2026-03-10T21:53:00,601.0,4,2
FO037215,U0085,R0104,2026-01-19T13:47:00,274.0,4,5
FO037216,U0154,R0025,2026-02-03T20:37:00,774.0,0,2
FO037217,U0499,R0102,2026-01-01T12:58:00,701.0,4,1
FO037218,U0058,R0132,2026-01-27T19:07:00,394.0,3,4
FO037219,U0335,R0153,2026-02-23T12:25:00,382.0,5,2
FO037220,U0421,R0121,2026-01-26T18:40:00,438.0,4,3
FO037221,U0492,R0081,2025-10-29T11:49:00,536.0,4,1
FO037222,U0031,R0008,2025-10-24T21:43:00,111.0,4,5
FO037223,U0142,R0065,2026-01-29T19:05:00,451.0,5,4
FO037224,U0480,R0139,2025-10-22T17:57:00,404.0,0,5
FO037225,U0121,R0177,2025-10-20T19:06:00,310.0,4,3
FO037226,U0479,R0061,2026-03-04T19:55:00,776.0,0,5
FO037227,U0235,R0180,2025-11-30T11:41:00,227.0,5,2
FO037228,U0007,R0025,2026-02-18T11:43:00,668.0,0,2
FO037229,U0335,R0184,2026-03-02T23:54:00,381.0,4,3
FO037230,U0459,R0086,2026-01-20T13:21:00,254.0,3,5
FO037231,U0283,R0031,2025-12-16T13:20:00,252.0,5,4
FO037232,U0465,R0074,2025-12-04T13:00:00,432.0,4,3
FO037233,U0151,R0056,2026-03-20T19:20:00,446.0,0,1
FO037234,U0455,R0152,2026-01-18T16:35:00,268.0,5,2
FO037235,U0380,R0100,2026-01-15T19:03:00,489.0,0,3
FO037236,U0412,R0152,2025-12-03T21:10:00,196.0,4,1
FO037237,U0422,R0178,2025-10-04T22:36:00,213.0,4,3
FO037238,U0078,R0104,2025-12-18T19:21:00,723.0,5,2
FO037239,U0325,R0094,2025-11-26T12:40:00,602.0,0,5
FO037240,U0424,R0013,2025-11-24T16:02:00,442.0,5,1
FO037241,U0134,R0060,2025-11-08T12:40:00,511.0,4,4
FO037242,U0161,R0177,2026-01-29T15:27:00,437.0,0,1
FO037243,U0225,R0122,2026-03-06T21:10:00,721.0,0,2
FO037244,U0423,R0085,2025-10-30T12:34:00,769.0,3,1
FO037245,U0304,R0092,2025-11-05T11:21:00,528.0,5,3
FO037246,U0203,R0092,2026-01-16T20:56:00,413.0,0,4
FO037247,U0431,R0061,2026-01-29T20:28:00,395.0,5,5
FO037248,U0276,R0013,2025-10-04T20:39:00,784.0,0,4
FO037249,U0170,R0179,2025-12-25T13:48:00,391.0,0,5
FO037250,U0183,R0165,2026-03-13T21:33:00,460.0,4,1
FO037251,U0106,R0153,2025-10-28T21:18:00,208.0,0,3
FO037252,U0147,R0106,2025-10-18T21:45:00,611.0,5,3
FO037253,U0488,R0104,2026-03-12T19:55:00,538.0,0,3
FO037254,U0180,R0118,2026-01-03T20:30:00,478.0,3,4
FO037255,U0393,R0188,2025-10-09T13:11:00,183.0,0,3
FO037256,U0205,R0095,2025-11-27T10:10:00,673.0,0,4
FO037257,U0217,R0011,2026-01-02T12:19:00,789.0,4,2
FO037258,U0430,R0050,2025-12-12T12:59:00,114.0,3,3
FO037259,U0420,R0136,2025-12-01T11:49:00,449.0,5,3
FO037260,U0037,R0036,2026-03-04T13:16:00,151.0,4,3
FO037261,U0022,R0111,2026-03-28T11:16:00,415.0,5,5
FO037262,U0306,R0030,2025-10-19T19:55:00,232.0,4,3
FO037263,U0102,R0123,2026-02-02T12:34:00,638.0,0,4
FO037264,U0309,R0047,2026-02-07T13:37:00,215.0,0,4
FO037265,U0008,R0147,2026-01-25T15:44:00,690.0,4,2
FO037266,U0215,R0121,2025-10-30T09:53:00,766.0,5,3
FO037267,U0469,R0178,2026-01-19T11:01:00,737.0,0,5
FO037268,U0445,R0102,2026-03-16T18:22:00,271.0,5,4
FO037269,U0328,R0107,2025-12-15T20:25:00,466.0,5,5
FO037270,U0369,R0024,2026-02-07T20:50:00,115.0,0,3
FO037271,U0171,R0175,2025-11-02T12:41:00,667.0,3,3
FO037272,U0453,R0036,2026-03-20T08:37:00,515.0,5,1
FO037273,U0324,R0000,2025-11-28T11:18:00,184.0,0,1
FO037274,U0369,R0164,2025-12-10T20:10:00,524.0,0,3
FO037275,U0225,R0014,2026-02-10T12:02:00,196.0,5,2
FO037276,U0354,R0016,2025-11-04T20:33:00,219.0,3,1
FO037277,U0064,R0149,2025-12-30T11:40:00,640.0,5,4
FO037278,U0091,R0135,2025-12-15T15:49:00,238.0,0,5
FO037279,U0178,R0023,2026-02-19T11:17:00,341.0,4,1
FO037280,U0460,R0192,2026-03-12T20:43:00,532.0,4,3
FO037281,U0456,R0076,2026-01-17T12:55:00,684.0,5,4
FO037282,U0440,R0104,2026-01-08T13:38:00,635.0,4,1
FO037283,U0290,R0158,2026-02-11T11:58:00,707.0,0,1
FO037284,U0161,R0149,2026-01-13T21:39:00,486.0,4,2
FO037285,U0051,R0080,2026-03-26T19:44:00,656.0,4,1
FO037286,U0007,R0145,2026-01-11T21:53:00,584.0,5,4
FO037287,U0032,R0082,2026-01-31T20:06:00,377.0,0,3
FO037288,U0254,R0044,2025-11-23T21:22:00,749.0,4,4
FO037289,U0184,R0157,2026-02-04T14:36:00,391.0,4,2
FO037290,U0217,R0020,2026-02-18T12:42:00,250.0,5,4
FO037291,U0379,R0098,2025-10-22T21:48:00,337.0,5,2
FO037292,U0399,R0080,2026-02-12T19:23:00,182.0,0,1
FO037293,U0322,R0070,2025-12-11T13:04:00,645.0,0,1
FO037294,U0319,R0000,2025-12-29T13:53:00,128.0,4,2
FO037295,U0208,R0176,2026-01-07T19:28:00,222.0,5,2
FO037296,U0363,R0155,2026-01-09T19:27:00,338.0,0,2
FO037297,U0136,R0130,2025-12-03T13:09:00,521.0,5,1
FO037298,U0100,R0161,2026-02-15T21:28:00,213.0,0,2
FO037299,U0424,R0072,2026-01-15T20:54:00,611.0,5,2
FO037300,U0484,R0185,2026-01-21T19:22:00,542.0,4,5
FO037301,U0171,R0190,2026-03-03T11:22:00,124.0,3,5
FO037302,U0433,R0157,2025-12-21T21:04:00,605.0,4,1
FO037303,U0079,R0078,2026-01-20T11:56:00,605.0,5,1
FO037304,U0392,R0000,2025-10-01T08:00:00,635.0,0,3
FO037305,U0296,R0175,2025-11-24T11:58:00,526.0,0,3
FO037306,U0175,R0110,2025-11-09T12:04:00,465.0,4,2
FO037307,U0179,R0166,2025-12-17T11:21:00,307.0,5,4
FO037308,U0084,R0124,2025-11-06T23:33:00,494.0,5,2
FO037309,U0339,R0065,2026-02-02T11:16:00,573.0,3,2
FO037310,U0143,R0191,2026-03-24T20:25:00,153.0,5,5
FO037311,U0063,R0120,2025-10-20T11:48:00,158.0,4,4
FO037312,U0009,R0033,2026-01-02T19:28:00,281.0,4,1
FO037313,U0084,R0166,2025-12-31T11:34:00,171.0,5,1
FO037314,U0217,R0010,2025-12-28T20:08:00,347.0,5,3
FO037315,U0479,R0112,2026-03-19T12:39:00,364.0,4,3
FO037316,U0441,R0186,2026-01-09T20:00:00,644.0,5,3
FO037317,U0251,R0146,2025-12-18T14:32:00,553.0,5,3
FO037318,U0154,R0161,2026-02-26T21:18:00,757.0,5,5
FO037319,U0322,R0111,2025-12-17T20:05:00,227.0,4,5
FO037320,U0030,R0037,2025-12-22T12:01:00,690.0,4,4
FO037321,U0003,R0142,2026-02-18T20:36:00,410.0,5,3
FO037322,U0106,R0000,2025-11-22T19:00:00,588.0,4,4
FO037323,U0475,R0171,2025-10-21T20:03:00,551.0,5,4
FO037324,U0382,R0049,2026-02-06T19:50:00,696.0,4,3
FO037325,U0295,R0070,2025-10-31T16:43:00,276.0,4,4
FO037326,U0366,R0101,2025-10-05T20:01:00,521.0,0,1
FO037327,U0241,R0067,2026-01-22T20:06:00,605.0,0,3
FO037328,U0419,R0029,2026-01-14T20:45:00,207.0,5,4
FO037329,U0025,R0049,2025-12-22T20:53:00,197.0,5,2
FO037330,U0174,R0033,2026-03-21T12:30:00,278.0,0,3
FO037331,U0186,R0149,2025-12-30T15:43:00,393.0,4,4
FO037332,U0041,R0072,2025-12-16T12:57:00,743.0,0,5
FO037333,U0076,R0109,2025-11-24T19:00:00,752.0,4,3
FO037334,U0465,R0012,2025-12-04T20:50:00,241.0,3,3
FO037335,U0338,R0048,2026-01-11T12:34:00,403.0,0,4
FO037336,U0272,R0004,2025-10-19T13:10:00,709.0,5,4
FO037337,U0207,R0067,2026-03-29T12:59:00,439.0,4,3
FO037338,U0065,R0162,2025-12-28T21:51:00,221.0,0,4
FO037339,U0057,R0066,2025-11-21T12:47:00,648.0,4,2
FO037340,U0073,R0035,2026-01-16T21:39:00,171.0,5,3
FO037341,U0419,R0039,2025-12-27T12:12:00,768.0,3,1
FO037342,U0252,R0080,2026-01-02T11:23:00,488.0,4,1
FO037343,U0299,R0012,2025-10-12T11:23:00,240.0,0,1
FO037344,U0418,R0029,2026-01-19T20:26:00,117.0,5,3
FO037345,U0109,R0006,2026-03-23T20:29:00,540.0,4,1
FO037346,U0086,R0174,2025-10-17T20:53:00,766.0,5,1
FO037347,U0378,R0151,2025-12-12T09:46:00,681.0,4,1
FO037348,U0195,R0079,2025-11-07T11:02:00,215.0,0,3
FO037349,U0183,R0084,2026-02-11T08:04:00,492.0,0,1
FO037350,U0275,R0130,2025-11-23T16:33:00,619.0,5,1
FO037351,U0316,R0125,2025-10-10T20:22:00,780.0,0,1
FO037352,U0024,R0064,2025-10-14T13:06:00,598.0,4,3
FO037353,U0456,R0045,2025-12-14T12:51:00,722.0,0,4
FO037354,U0045,R0127,2025-11-07T13:49:00,346.0,5,3
FO037355,U0305,R0137,2026-01-19T13:24:00,116.0,4,2
FO037356,U0107,R0124,2026-03-10T20:55:00,294.0,5,5
FO037357,U0167,R0042,2025-12-07T11:05:00,337.0,0,5
FO037358,U0361,R0006,2025-10-07T13:44:00,384.0,5,4
FO037359,U0387,R0065,2025-11-08T11:42:00,502.0,3,3
FO037360,U0323,R0198,2025-12-30T12:40:00,521.0,3,1
FO037361,U0155,R0104,2026-01-26T18:19:00,150.0,5,2
FO037362,U0260,R0191,2025-12-24T21:06:00,706.0,4,4
FO037363,U0391,R0078,2025-11-18T22:19:00,541.0,5,3
FO037364,U0251,R0168,2025-11-05T20:18:00,199.0,0,2
FO037365,U0412,R0168,2025-12-29T20:18:00,331.0,3,3
FO037366,U0090,R0018,2025-12-12T21:34:00,683.0,5,4
FO037367,U0420,R0137,2025-11-24T19:32:00,267.0,5,3
FO037368,U0237,R0118,2025-11-22T20:19:00,596.0,0,5
FO037369,U0228,R0184,2026-02-08T21:45:00,213.0,0,3
FO037370,U0342,R0138,2025-11-25T12:07:00,600.0,4,3
FO037371,U0058,R0009,2025-12-08T12:06:00,190.0,5,4
FO037372,U0182,R0063,2026-02-15T20:36:00,717.0,0,1
FO037373,U0174,R0178,2026-03-18T19:33:00,328.0,4,4
FO037374,U0412,R0178,2026-03-27T11:16:00,104.0,4,1
FO037375,U0111,R0077,2025-12-22T22:14:00,254.0,5,1
FO037376,U0136,R0065,2026-01-29T17:44:00,772.0,5,1
FO037377,U0304,R0060,2026-01-19T19:03:00,654.0,4,3
FO037378,U0471,R0195,2026-01-15T21:24:00,449.0,0,2
FO037379,U0062,R0101,2026-01-23T12:52:00,418.0,0,1
FO037380,U0454,R0067,2026-03-15T19:02:00,188.0,0,3
FO037381,U0196,R0141,2026-02-04T20:52:00,734.0,4,1
FO037382,U0269,R0047,2026-01-02T19:08:00,446.0,3,1
FO037383,U0431,R0164,2025-12-16T13:22:00,481.0,0,2
FO037384,U0450,R0018,2026-03-26T19:10:00,228.0,0,1
FO037385,U0056,R0035,2025-11-12T13:07:00,194.0,3,4
FO037386,U0161,R0104,2025-12-16T21:44:00,719.0,4,2
FO037387,U0168,R0156,2025-11-02T15:57:00,295.0,4,4
FO037388,U0199,R0067,2025-11-05T12:15:00,474.0,4,5
FO037389,U0036,R0142,2025-11-05T21:57:00,402.0,4,5
FO037390,U0410,R0165,2025-10-29T13:13:00,167.0,0,4
FO037391,U0373,R0192,2025-12-05T20:24:00,672.0,4,1
FO037392,U0208,R0149,2026-03-10T21:05:00,585.0,3,5
FO037393,U0464,R0169,2025-10-11T11:05:00,494.0,0,4
FO037394,U0312,R0008,2026-03-29T15:55:00,240.0,3,3
FO037395,U0320,R0109,2026-02-09T19:49:00,117.0,0,3
FO037396,U0221,R0195,2025-12-19T13:42:00,484.0,3,4
FO037397,U0149,R0154,2026-01-28T21:13:00,250.0,5,5
FO037398,U0156,R0163,2026-03-06T22:41:00,654.0,4,4
FO037399,U0457,R0196,2025-12-12T16:46:00,599.0,4,4
FO037400,U0071,R0072,2026-03-23T17:41:00,119.0,5,4
FO037401,U0082,R0120,2025-12-13T22:13:00,155.0,5,2
FO037402,U0429,R0051,2026-01-08T16:24:00,111.0,3,2
FO037403,U0088,R0162,2025-10-21T18:21:00,480.0,3,5
FO037404,U0299,R0142,2026-01-17T19:46:00,119.0,5,3
FO037405,U0455,R0095,2026-01-11T13:32:00,222.0,4,2
FO037406,U0042,R0054,2025-11-24T19:46:00,168.0,3,4
FO037407,U0054,R0178,2025-12-29T13:17:00,800.0,4,4
FO037408,U0192,R0173,2025-10-13T19:06:00,469.0,3,1
FO037409,U0224,R0087,2026-03-13T11:01:00,508.0,4,1
FO037410,U0426,R0148,2026-02-16T11:58:00,565.0,4,5
FO037411,U0417,R0026,2026-01-21T21:44:00,409.0,3,1
FO037412,U0253,R0174,2026-03-07T20:30:00,765.0,5,1
FO037413,U0128,R0122,2025-10-05T20:02:00,708.0,4,1
FO037414,U0366,R0186,2026-03-13T20:10:00,313.0,5,5
FO037415,U0290,R0062,2026-02-04T13:49:00,317.0,0,5
FO037416,U0050,R0172,2025-10-13T13:42:00,256.0,5,1
FO037417,U0277,R0106,2026-02-08T13:21:00,522.0,4,2
FO037418,U0180,R0057,2025-10-29T20:00:00,747.0,5,3
FO037419,U0112,R0107,2026-02-19T08:08:00,574.0,5,5
FO037420,U0156,R0083,2026-01-04T18:09:00,747.0,5,2
FO037421,U0227,R0010,2026-02-27T12:48:00,732.0,5,1
FO037422,U0251,R0089,2026-03-15T13:58:00,311.0,4,5
FO037423,U0490,R0120,2026-02-06T19:24:00,723.0,5,2
FO037424,U0201,R0181,2026-01-08T15:23:00,199.0,0,5
FO037425,U0394,R0147,2025-12-06T20:20:00,326.0,0,4
FO037426,U0409,R0009,2025-12-06T20:57:00,420.0,5,5
FO037427,U0386,R0175,2026-01-30T19:10:00,528.0,0,3
FO037428,U0132,R0046,2026-03-19T11:38:00,427.0,4,4
FO037429,U0046,R0170,2026-03-10T17:15:00,657.0,4,4
FO037430,U0243,R0061,2025-12-05T11:49:00,283.0,0,4
FO037431,U0152,R0121,2025-11-19T21:04:00,311.0,0,4
FO037432,U0363,R0195,2025-12-18T21:41:00,287.0,5,3
FO037433,U0425,R0122,2026-02-16T20:01:00,238.0,0,2
FO037434,U0108,R0175,2025-10-05T17:35:00,609.0,3,4
FO037435,U0296,R0120,2026-02-15T20:03:00,225.0,0,1
FO037436,U0333,R0053,2025-12-20T10:11:00,626.0,3,5
FO037437,U0252,R0042,2025-10-22T09:11:00,409.0,5,2
FO037438,U0100,R0094,2025-10-10T19:02:00,432.0,0,5
FO037439,U0090,R0015,2026-01-02T21:10:00,677.0,4,4
FO037440,U0149,R0124,2026-01-14T19:11:00,609.0,5,5
FO037441,U0276,R0042,2025-10-04T21:03:00,568.0,4,2
FO037442,U0179,R0024,2025-11-16T22:49:00,125.0,0,4
FO037443,U0138,R0138,2026-01-16T12:22:00,612.0,0,2
FO037444,U0113,R0192,2026-01-23T11:54:00,655.0,5,4
FO037445,U0280,R0081,2025-12-27T13:44:00,661.0,5,4
FO037446,U0229,R0000,2025-12-15T11:00:00,189.0,4,1
FO037447,U0388,R0063,2026-01-13T10:06:00,749.0,4,2
FO037448,U0379,R0145,2026-01-17T14:31:00,331.0,0,1
FO037449,U0499,R0009,2025-10-20T21:21:00,148.0,5,5
FO037450,U0243,R0034,2026-03-02T13:30:00,500.0,5,3
FO037451,U0153,R0157,2025-10-02T11:22:00,202.0,5,4
FO037452,U0445,R0132,2026-03-25T12:50:00,362.0,5,1
FO037453,U0440,R0014,2026-01-03T18:09:00,554.0,4,5
FO037454,U0088,R0047,2026-03-07T13:10:00,215.0,0,1
FO037455,U0251,R0109,2026-01-14T11:46:00,348.0,0,4
FO037456,U0132,R0044,2025-11-18T12:29:00,206.0,3,5
FO037457,U0244,R0012,2026-02-12T17:35:00,759.0,4,5
FO037458,U0261,R0176,2026-03-05T13:17:00,172.0,5,5
FO037459,U0217,R0048,2026-01-30T21:51:00,238.0,0,2
FO037460,U0045,R0009,2026-01-23T13:13:00,388.0,5,3
FO037461,U0416,R0021,2026-03-11T22:26:00,368.0,4,4
FO037462,U0242,R0199,2025-11-28T13:29:00,639.0,3,3
FO037463,U0351,R0118,2025-11-28T20:12:00,683.0,5,1
FO037464,U0050,R0000,2025-10-23T12:42:00,455.0,5,5
FO037465,U0034,R0112,2025-11-11T13:10:00,345.0,0,2
FO037466,U0051,R0078,2025-10-10T20:58:00,724.0,5,2
FO037467,U0399,R0061,2026-03-29T19:28:00,162.0,0,3
FO037468,U0052,R0017,2026-03-22T12:44:00,769.0,3,1
FO037469,U0072,R0190,2025-12-30T13:42:00,557.0,5,5
FO037470,U0021,R0089,2025-10-21T21:17:00,416.0,4,5
FO037471,U0181,R0095,2026-02-10T20:21:00,208.0,5,1
FO037472,U0498,R0192,2026-01-26T10:54:00,692.0,4,1
FO037473,U0464,R0127,2026-02-08T19:09:00,194.0,5,1
FO037474,U0391,R0115,2025-12-02T20:58:00,680.0,3,5
FO037475,U0406,R0006,2025-10-21T20:59:00,258.0,4,3
FO037476,U0487,R0121,2025-11-27T13:31:00,152.0,0,4
FO037477,U0438,R0158,2026-02-20T20:12:00,757.0,3,2
FO037478,U0377,R0148,2025-11-01T21:16:00,684.0,0,5
FO037479,U0152,R0189,2026-03-10T20:38:00,514.0,5,1
FO037480,U0420,R0067,2025-11-30T09:09:00,771.0,0,5
FO037481,U0077,R0092,2026-03-12T11:29:00,114.0,5,3
FO037482,U0178,R0136,2026-01-05T10:27:00,732.0,4,1
FO037483,U0144,R0002,2026-03-13T21:29:00,696.0,5,2
FO037484,U0019,R0001,2025-10-21T19:30:00,443.0,4,3
FO037485,U0355,R0176,2026-03-08T21:21:00,455.0,0,5
FO037486,U0435,R0058,2025-12-19T20:33:00,327.0,0,4
FO037487,U0099,R0000,2025-10-05T20:15:00,539.0,4,4
FO037488,U0336,R0013,2025-10-25T13:08:00,752.0,0,2
FO037489,U0019,R0065,2025-12-10T13:57:00,173.0,0,1
FO037490,U0335,R0134,2026-03-23T12:19:00,500.0,4,2
FO037491,U0008,R0074,2026-03-07T12:41:00,764.0,4,2
FO037492,U0468,R0177,2026-03-06T20:32:00,735.0,3,3
FO037493,U0084,R0109,2026-01-09T11:14:00,501.0,0,4
FO037494,U0005,R0159,2026-01-16T11:57:00,776.0,5,5
FO037495,U0117,R0010,2025-10-13T14:45:00,320.0,0,1
FO037496,U0423,R0006,2025-11-25T13:48:00,305.0,5,4
FO037497,U0180,R0163,2025-12-15T21:20:00,492.0,4,1
FO037498,U0444,R0007,2026-01-23T16:53:00,449.0,5,3
FO037499,U0432,R0040,2026-02-21T12:46:00,368.0,0,4
FO037500,U0051,R0048,2025-11-13T20:50:00,700.0,0,3
FO037501,U0035,R0020,2026-02-12T19:15:00,752.0,4,2
FO037502,U0020,R0191,2026-03-15T21:15:00,521.0,4,5
FO037503,U0327,R0150,2026-02-19T21:47:00,490.0,5,2
FO037504,U0315,R0122,2026-03-18T11:39:00,582.0,4,3
FO037505,U0043,R0007,2026-03-11T12:53:00,220.0,0,5
FO037506,U0324,R0145,2025-12-14T21:33:00,687.0,4,5
FO037507,U0499,R0119,2025-10-26T11:23:00,732.0,5,3
FO037508,U0325,R0096,2026-01-08T20:45:00,145.0,3,3
FO037509,U0227,R0148,2025-11-30T13:06:00,726.0,4,3
FO037510,U0419,R0043,2026-02-01T23:18:00,281.0,5,3
FO037511,U0146,R0090,2026-03-12T13:15:00,447.0,5,3
FO037512,U0338,R0134,2026-03-07T21:37:00,104.0,4,2
FO037513,U0022,R0002,2026-02-06T21:14:00,288.0,4,3
FO037514,U0247,R0048,2026-03-24T17:38:00,355.0,5,3
FO037515,U0197,R0053,2026-03-22T20:26:00,719.0,4,1
FO037516,U0174,R0155,2026-01-11T19:25:00,487.0,4,5
FO037517,U0146,R0092,2025-11-01T19:30:00,175.0,5,3
FO037518,U0028,R0094,2025-10-22T09:07:00,152.0,5,5
FO037519,U0179,R0095,2025-10-15T14:22:00,269.0,5,5
FO037520,U0418,R0149,2026-02-01T11:27:00,709.0,5,3
FO037521,U0231,R0196,2026-01-11T20:09:00,639.0,4,1
FO037522,U0490,R0071,2025-12-13T19:20:00,322.0,3,2
FO037523,U0293,R0144,2026-03-08T13:34:00,797.0,0,2
FO037524,U0437,R0032,2025-10-30T11:19:00,445.0,4,1
FO037525,U0134,R0103,2025-12-03T19:48:00,779.0,5,3
FO037526,U0258,R0147,2025-11-18T13:20:00,432.0,5,3
FO037527,U0016,R0106,2025-10-12T21:51:00,603.0,5,4
FO037528,U0002,R0047,2025-12-19T12:56:00,114.0,5,2
